area,standard,question_type,question,reason,round
MS-PS3,MS-PS3-4,recall,What does temperature actually measure?,fk_grade=12.3_out_of_band,1
MS-PS3,MS-PS3-4,recall,What is heat?,fk_grade=-2.6_out_of_band,1
MS-PS3,MS-PS3-4,recall,What is specific heat capacity?,fk_grade=10.0_out_of_band,1
MS-PS3,MS-PS3-4,recall,"Which has a higher specific heat capacity, water or metal?",fk_grade=9.6_out_of_band,1
MS-PS3,MS-PS3-4,recall,What is kinetic energy?,fk_grade=9.6_out_of_band,1
MS-PS3,MS-PS3-4,recall,"If you double the mass of a sample but keep adding the same amount of energy, what happens to the temperature change?",fk_grade=9.6_out_of_band,1
MS-PS3,MS-PS3-4,recall,What is a calorie?,fk_grade=3.7_out_of_band,1
MS-PS3,MS-PS3-5,recall,What is kinetic energy?,fk_grade=9.6_out_of_band,1
MS-PS3,MS-PS3-5,recall,What does it mean to transfer energy?,fk_grade=4.0_out_of_band,1
MS-PS3,MS-PS3-5,recall,What two factors determine how much kinetic energy a moving object has?,fk_grade=9.7_out_of_band,1
MS-PS3,MS-PS3-5,recall,What is the formula used to calculate kinetic energy?,fk_grade=10.2_out_of_band,1
MS-PS3,MS-PS3-5,recall,What does it mean when we say energy is 'conserved'?,fk_grade=3.7_out_of_band,1
MS-PS3,MS-PS3-5,recall,What is the difference between kinetic energy and potential energy?,fk_grade=13.1_out_of_band,1
MS-PS3,MS-PS3-1,conceptual,Why does a heavier object have more kinetic energy than a lighter object if they are both moving at the same speed?,fk_grade=10.2_out_of_band,1
MS-PS3,MS-PS3-1,conceptual,Why does doubling the speed of an object increase its kinetic energy by four times instead of just two times?,fk_grade=9.3_out_of_band,1
MS-PS3,MS-PS3-1,conceptual,Why does a bowling ball rolling slowly sometimes have more kinetic energy than a golf ball rolling quickly?,fk_grade=9.8_out_of_band,1
MS-PS3,MS-PS3-1,conceptual,Why does a graph of kinetic energy vs. speed form a curved line instead of a straight line?,fk_grade=3.7_out_of_band,1
MS-PS3,MS-PS3-1,conceptual,Why does a graph of kinetic energy vs. mass form a straight line when speed stays the same?,fk_grade=3.0_out_of_band,1
MS-PS3,MS-PS3-1,conceptual,Why does a stationary object have zero kinetic energy even if it is very massive?,fk_grade=11.5_out_of_band,1
MS-PS3,MS-PS3-1,conceptual,"Why does the kinetic energy of a bicycle rider increase much more when they go from 10 mph to 20 mph than when they go from 1 mph to 11 mph, even though both are 10 mph increases?",fk_grade=17.6_out_of_band,1
MS-PS3,MS-PS3-1,conceptual,Why do scientists use both mass and speed to describe an object's kinetic energy instead of just one of them?,fk_grade=9.9_out_of_band,1
MS-PS3,MS-PS3-2,conceptual,Why does gravitational potential energy increase as you carry a backpack up a flight of stairs?,fk_grade=10.6_out_of_band,1
MS-PS3,MS-PS3-2,conceptual,Why does an apple falling from a tree lose gravitational potential energy as it drops?,fk_grade=9.9_out_of_band,1
MS-PS3,MS-PS3-2,conceptual,Why is more energy stored in a system when opposite magnetic poles are pulled farther apart?,fk_grade=9.1_out_of_band,1
MS-PS3,MS-PS3-2,conceptual,Why does a diver on a higher diving platform have more potential energy than a diver on a lower platform?,fk_grade=10.5_out_of_band,1
MS-PS3,MS-PS3-3,conceptual,Why does a vacuum (empty space with no matter) stop thermal energy from moving by conduction or convection?,fk_grade=10.4_out_of_band,1
MS-PS3,MS-PS3-3,conceptual,Why does making a container's walls thicker generally improve its ability to insulate?,fk_grade=13.1_out_of_band,1
MS-PS3,MS-PS3-3,conceptual,Why would engineers use copper pipes instead of plastic pipes in a device designed to transfer heat as quickly as possible?,fk_grade=10.6_out_of_band,1
MS-PS3,MS-PS3-4,conceptual,Why does a larger mass of water take longer to heat up than a smaller mass when the same amount of energy is added?,fk_grade=9.5_out_of_band,1
MS-PS3,MS-PS3-4,conceptual,Why does the temperature of a substance rise when you heat it?,fk_grade=3.8_out_of_band,1
MS-PS3,MS-PS3-4,conceptual,Why do different materials heat up at different rates even when the same amount of energy is transferred to equal masses?,fk_grade=12.3_out_of_band,1
MS-PS3,MS-PS3-4,conceptual,How does the mass of a substance affect how much the temperature changes when a fixed amount of energy is added?,fk_grade=9.5_out_of_band,1
MS-PS3,MS-PS3-4,conceptual,How does knowing the mass of a substance help you predict how much energy you need to change its temperature by a certain amount?,fk_grade=10.0_out_of_band,1
MS-PS3,MS-PS3-4,conceptual,"Why does the average kinetic energy of particles go up when energy is transferred to a substance, rather than just making some particles move a lot faster and leaving others unchanged?",fk_grade=15.9_out_of_band,1
MS-PS3,MS-PS3-5,conceptual,Why does a rolling ball slow down when it hits a patch of rough carpet?,fk_grade=3.6_out_of_band,1
MS-PS3,MS-PS3-5,conceptual,Why does a soccer ball speed up after a player kicks it?,fk_grade=3.8_out_of_band,1
MS-PS3,MS-PS3-5,conceptual,How does a moving bowling ball knock over pins that were standing still?,fk_grade=4.9_out_of_band,1
MS-PS3,MS-PS3-5,conceptual,Why does a car's kinetic energy increase when the engine accelerates it?,fk_grade=9.7_out_of_band,1
MS-PS3,MS-PS3-5,conceptual,Why does a bouncing ball not return to the same height it was dropped from?,fk_grade=3.6_out_of_band,1
MS-PS3,MS-PS3-5,conceptual,How does a catcher's glove slow down a fast baseball?,fk_grade=2.5_out_of_band,1
MS-PS3,MS-PS3-5,conceptual,Why does a sled speed up as it goes down a hill even though no one is pushing it?,fk_grade=4.9_out_of_band,1
MS-PS3,MS-PS3-1,applied,"A bowling ball and a tennis ball are both rolling at the same speed. Which one has more kinetic energy, and why?",fk_grade=4.3_out_of_band,1
MS-PS3,MS-PS3-1,applied,A large truck and a small car are driving side by side at the same highway speed. Which vehicle has more kinetic energy?,fk_grade=4.8_out_of_band,1
MS-PS3,MS-PS3-1,applied,"You drop a golf ball and a bowling ball from the same height. By the time they hit the ground, they're traveling at the same speed. Which one hits the ground with more kinetic energy?",fk_grade=3.1_out_of_band,1
MS-PS3,MS-PS3-1,applied,"A child is riding a bike slowly through a park. If she speeds up to race down the street, how does her kinetic energy change?",fk_grade=3.9_out_of_band,1
MS-PS3,MS-PS3-1,applied,A baseball pitcher throws a fastball and a changeup. The fastball travels much faster but both balls have the same mass. Which pitch has more kinetic energy?,fk_grade=4.5_out_of_band,1
MS-PS3,MS-PS3-1,applied,"If a runner with a mass of 40 kg jogs at 3 m/s and then sprints at 6 m/s, how many times greater is the kinetic energy when sprinting compared to jogging?",fk_grade=12.4_out_of_band,1
MS-PS3,MS-PS3-1,applied,"In football, why is it generally harder to tackle a large, heavy running back moving at full speed than a smaller, lighter player running at the same speed?",fk_grade=12.6_out_of_band,1
MS-PS3,MS-PS3-2,applied,"If you lift your backpack from the floor to the top of a tall shelf, what happens to the potential energy stored in the backpack-Earth system?",fk_grade=10.4_out_of_band,1
MS-PS3,MS-PS3-2,applied,"If you drop a bowling ball from waist height and from the top of a building, which starting position had more potential energy stored in the ball-Earth system?",fk_grade=11.8_out_of_band,1
MS-PS3,MS-PS3-2,applied,"If a wrecking ball is raised to twice its original height before being released, how does the potential energy stored in the wrecking ball-Earth system compare to the original height?",fk_grade=15.0_out_of_band,1
MS-PS3,MS-PS3-3,applied,A sleeping bag traps air inside its fluffy filling. How does this help keep a camper warm at night?,fk_grade=3.0_out_of_band,1
MS-PS3,MS-PS3-3,applied,"If you pour hot chocolate into a thin plastic cup and into a foam cup, which one will feel hotter on the outside right away?",fk_grade=9.3_out_of_band,1
MS-PS3,MS-PS3-3,applied,Why do houses in very cold climates use thick insulation in the walls instead of thin insulation?,fk_grade=9.8_out_of_band,1
MS-PS3,MS-PS3-3,applied,You want to keep a cold pack cold as long as possible in your sports bag. Should you wrap it in a wool cloth or leave it unwrapped?,fk_grade=2.9_out_of_band,1
MS-PS3,MS-PS3-3,applied,A thermos bottle has a double-walled design with a vacuum between the walls. How does the vacuum help keep your soup hot?,fk_grade=4.8_out_of_band,1
MS-PS3,MS-PS3-4,applied,"If you put a small cup of water and a large pot of water on the same stove burner with the same flame, which one heats up faster and why?",fk_grade=9.5_out_of_band,1
MS-PS3,MS-PS3-4,applied,"A chef needs to cool down 500 g of hot sauce quickly. Would adding a small ice cube or a large handful of ice be more effective, and why?",fk_grade=3.9_out_of_band,1
MS-PS3,MS-PS3-4,applied,"You leave a metal bike outside on a hot summer day. When you touch the seat, it feels burning hot, but the rubber handlebar grip feels only warm. Both are in the same sunlight. Why is there a difference?",fk_grade=3.3_out_of_band,1
MS-PS3,MS-PS3-4,applied,"If you pour the same amount of boiling water into a tiny espresso cup and a large mug, which one cools down to room temperature faster?",fk_grade=10.9_out_of_band,1
MS-PS3,MS-PS3-4,applied,"A camper uses the same campfire to heat a small tin can of beans and a large pot of stew. After five minutes, the beans are bubbling but the stew is barely warm. How does mass explain this?",fk_grade=4.3_out_of_band,1
MS-PS3,MS-PS3-4,applied,"If you drop a hot metal ball into a small cup of cold water versus a large tub of cold water, in which case does the water temperature rise more?",fk_grade=11.1_out_of_band,1
MS-PS3,MS-PS3-4,applied,"Two students each microwave a mug of hot chocolate for one minute. One student has 50 g in the mug and the other has 200 g. Whose hot chocolate will be hotter after one minute, and why?",fk_grade=4.5_out_of_band,1
MS-PS3,MS-PS3-5,applied,A soccer ball is rolling across the grass and slowly comes to a stop. Where did the ball's kinetic energy go?,fk_grade=4.8_out_of_band,1
MS-PS3,MS-PS3-5,applied,"If you catch a fast-moving baseball with your bare hand, your hand stings. What does that tell you about energy transfer?",fk_grade=4.2_out_of_band,1
MS-PS3,MS-PS3-5,applied,"When a moving bowling ball strikes the pins and they fly in all directions, what happened to the ball's kinetic energy?",fk_grade=9.5_out_of_band,1
MS-PS3,MS-PS3-5,applied,A car brakes suddenly and comes to a stop. The brake pads get very hot. What does this tell you about the car's kinetic energy?,fk_grade=3.2_out_of_band,1
MS-PS3,MS-PS3-5,applied,"You push a shopping cart that is sitting still, and it starts moving. What happened in terms of energy transfer?",fk_grade=4.2_out_of_band,1
MS-PS3,MS-PS3-5,applied,A billiard ball rolls across a table and hits a second ball that was sitting still. The first ball stops and the second ball rolls away. What happened to the kinetic energy?,fk_grade=4.8_out_of_band,1
MS-PS4,MS-PS4-1,recall,What is a wave?,fk_grade=-2.2_out_of_band,1
MS-PS4,MS-PS4-1,recall,What is the amplitude of a wave?,fk_grade=2.3_out_of_band,1
MS-PS4,MS-PS4-1,recall,What is the wavelength of a wave?,fk_grade=0.6_out_of_band,1
MS-PS4,MS-PS4-1,recall,What is the frequency of a wave?,fk_grade=2.3_out_of_band,1
MS-PS4,MS-PS4-1,recall,What is the crest of a wave?,fk_grade=-1.1_out_of_band,1
MS-PS4,MS-PS4-1,recall,What is the trough of a wave?,fk_grade=-1.1_out_of_band,1
MS-PS4,MS-PS4-1,recall,What is wave speed?,fk_grade=-2.2_out_of_band,1
MS-PS4,MS-PS4-1,recall,"What is the mathematical formula that relates wave speed, frequency, and wavelength?",fk_grade=10.7_out_of_band,1
MS-PS4,MS-PS4-1,recall,What is a transverse wave?,fk_grade=0.5_out_of_band,1
MS-PS4,MS-PS4-1,recall,What is the rest position (equilibrium position) of a wave?,fk_grade=9.6_out_of_band,1
MS-PS4,MS-PS4-1,recall,"If two waves have the same frequency but different amplitudes, which one carries more energy?",fk_grade=9.1_out_of_band,1
MS-PS4,MS-PS4-1,recall,What does the period of a wave mean?,fk_grade=2.3_out_of_band,1
MS-PS4,MS-PS4-2,recall,What does it mean when a wave is reflected?,fk_grade=2.3_out_of_band,1
MS-PS4,MS-PS4-2,recall,What does it mean when a wave is absorbed by a material?,fk_grade=4.8_out_of_band,1
MS-PS4,MS-PS4-2,recall,What is a transparent material?,fk_grade=10.0_out_of_band,1
MS-PS4,MS-PS4-2,recall,What is a translucent material?,fk_grade=10.0_out_of_band,1
MS-PS4,MS-PS4-2,recall,What happens to light when it hits a mirror?,fk_grade=2.3_out_of_band,1
MS-PS4,MS-PS4-2,recall,What is the law of reflection?,fk_grade=2.5_out_of_band,1
MS-PS4,MS-PS4-2,recall,Why does a black asphalt road feel hot on a sunny day?,fk_grade=2.9_out_of_band,1
MS-PS4,MS-PS4-2,recall,Can sound waves be reflected just like light waves?,fk_grade=2.3_out_of_band,1
MS-PS4,MS-PS4-2,recall,What is an echo?,fk_grade=0.7_out_of_band,1
MS-PS4,MS-PS4-2,recall,What does the word 'medium' mean in the context of waves?,fk_grade=3.7_out_of_band,1
MS-PS4,MS-PS4-2,recall,What is the difference between a mechanical wave and an electromagnetic wave in terms of what they need to travel?,fk_grade=11.1_out_of_band,1
MS-PS4,MS-PS4-2,recall,Why can you see through glass but not through a wooden door?,fk_grade=1.9_out_of_band,1
MS-PS4,MS-PS4-3,recall,What are the two values used to represent information in a digital signal?,fk_grade=9.4_out_of_band,1
MS-PS4,MS-PS4-3,recall,What does it mean to 'digitize' a signal?,fk_grade=3.8_out_of_band,1
MS-PS4,MS-PS4-3,recall,What is 'noise' in the context of signal transmission?,fk_grade=5.0_out_of_band,1
MS-PS4,MS-PS4-3,recall,Why are digital signals considered more reliable than analog signals when noise is present?,fk_grade=11.8_out_of_band,1
MS-PS4,MS-PS4-3,recall,What is a bit?,fk_grade=-2.2_out_of_band,1
MS-PS4,MS-PS4-3,recall,What does the term 'encode' mean when talking about signals?,fk_grade=4.8_out_of_band,1
MS-PS4,MS-PS4-3,recall,What is signal degradation?,fk_grade=9.6_out_of_band,1
MS-PS4,MS-PS4-3,recall,What is a pixel?,fk_grade=0.7_out_of_band,1
MS-PS4,MS-PS4-3,recall,What is an example of a technology that uses analog signals?,fk_grade=10.2_out_of_band,1
MS-PS4,MS-PS4-3,recall,What is an example of a technology that uses digital signals?,fk_grade=10.2_out_of_band,1
MS-PS4,MS-PS4-3,recall,What is electromagnetic radiation?,fk_grade=21.4_out_of_band,1
MS-PS4,MS-PS4-3,recall,What is a radio wave?,fk_grade=2.9_out_of_band,1
MS-PS4,MS-PS4-3,recall,What does 'transmission' mean in the context of waves and signals?,fk_grade=4.8_out_of_band,1
MS-PS4,MS-PS4-1,conceptual,Why does a small ripple in a pond cause less disturbance than a large wave?,fk_grade=4.4_out_of_band,1
MS-PS4,MS-PS4-1,conceptual,How does the amplitude of a sound wave affect how loud the sound is?,fk_grade=4.2_out_of_band,1
MS-PS4,MS-PS4-1,conceptual,How can you tell from a wave diagram which wave has more energy?,fk_grade=4.9_out_of_band,1
